ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
42,Pennsylvania,PA,42101,Philadelphia County,42101000101,Census Tract 1.01; Philadelphia County; Pennsylvania,0.135862730066,1947,296,1558,196,1413,223,61,48,83,86,275,147,15,25,0,11,209,136,40,47,183,131,0,15,15,48,415,386,1237,277,0,11,16,27,549,230,0,11,3.1,2.4,5.1,5.3,19.5,9.9,0.8,1.4,0.0,1.5,10.7,7.2,2.1,2.3,9.4,6.9,0.0,1.1,0.8,2.5,21.3,19.6,79.4,14.7,0.0,1.9,1.1,1.9,38.9,13.0,0.0,0.6,0.0311,0.5576,0.3809,0.0346,0.0,1.0042,0.0933,0.1157,0.0141,0.1862,0.0,0.5775,0.8935,0.0221,0.6118,0.6118,0.6118,0.9912,0.0,0.5882,0.9541,0.0,2.5335,0.6415,5.043,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,12104,0,11,15,25,248,159,101,72,0,11,0,11,51,52,0,11,0.0,2.1,0.8,1.3,12.7,7.5,5.2,3.6,0.0,1.5,0.0,1.5,2.6,2.7,0.0,1.5
42,Pennsylvania,PA,42101,Philadelphia County,42101020101,Census Tract 201.01; Philadelphia County; Pennsylvania,0.186710819058,3196,866,2312,359,1734,379,1599,585,143,142,1121,366,350,181,236,181,951,628,739,416,738,298,340,233,59,67,3155,866,687,250,0,11,29,45,977,341,53,6,50.4,12.3,14.4,13.8,64.6,15.7,14.7,8.4,7.4,5.6,29.8,15.9,23.1,10.4,23.1,7.9,19.6,12.7,2.0,2.2,98.7,4.4,29.7,9.8,0.0,1.3,1.7,2.6,56.3,19.3,1.7,0.5,0.9512,0.9492,0.9962,0.8464,0.7703,4.5133,0.9741,0.935,0.719,0.9216,0.9618,0.7653,4.3027,0.9994,0.9909,0.9909,0.9909,0.9233,0.0,0.6956,0.9909,0.7301,3.3399,0.9118,13.1468,0.9976,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,5972,522,251,2844,872,169,175,105,88,0,11,0,11,37,50,0,11,30.1,13.9,89.0,8.3,5.3,5.5,3.3,2.8,0.0,0.9,0.0,0.9,1.2,1.6,0.0,0.9
42,Pennsylvania,PA,42101,Philadelphia County,42101020102,Census Tract 201.02; Philadelphia County; Pennsylvania,0.144024926346,3543,810,1738,187,1593,195,1573,810,217,217,620,221,419,219,18,26,701,224,566,351,992,386,247,187,35,56,3506,810,0,15,0,11,61,96,568,219,9,3,44.4,20.5,12.3,10.6,38.9,13.0,16.1,7.7,0.5,0.8,19.8,7.1,16.0,8.8,28.0,9.3,15.5,11.6,1.1,1.7,99.0,3.2,0.0,0.9,0.0,1.7,3.8,6.0,35.7,13.3,0.3,0.0,0.9189,0.923,0.8788,0.8778,0.0291,3.6276,0.8332,0.5456,0.2236,0.9727,0.9235,0.6414,3.3068,0.8994,0.9938,0.9938,0.9938,0.0,0.0,0.8847,0.9391,0.4905,2.3143,0.5462,10.2425,0.865,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3105,380,138,3155,810,305,179,34,53,12,19,0,11,0,11,0,11,23.9,9.7,89.0,5.7,8.6,5.3,1.0,1.5,0.3,0.5,0.0,0.8,0.0,0.8,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101020200,Census Tract 202; Philadelphia County; Pennsylvania,0.292206626824,4252,728,2348,226,1953,211,824,358,337,249,919,421,575,290,564,302,1035,426,433,321,1277,419,229,257,2,43,4155,740,198,185,0,11,0,15,885,355,196,8,19.5,7.8,17.9,13.5,47.1,20.9,16.4,8.0,13.3,6.4,24.3,11.5,10.2,6.8,30.2,10.6,11.7,13.1,0.1,1.1,97.7,4.8,8.4,7.8,0.0,1.3,0.0,0.8,45.3,18.3,4.6,0.8,0.599,0.9747,0.9462,0.8831,0.9377,4.3407,0.9541,0.7993,0.0609,0.9821,0.8671,0.2989,3.0083,0.7985,0.9833,0.9833,0.9833,0.6716,0.0,0.0,0.9718,0.8684,2.5118,0.6329,10.8441,0.9114,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2817,247,160,3433,688,167,236,0,11,0,11,0,11,555,677,0,11,12.6,8.2,80.7,15.7,3.9,5.4,0.0,0.7,0.0,0.7,0.0,0.7,13.1,15.0,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101020300,Census Tract 203; Philadelphia County; Pennsylvania,0.196211630972,2564,593,1382,174,1193,178,840,263,196,133,385,141,376,141,286,169,506,179,422,299,686,216,142,121,59,87,2479,599,24,41,16,27,29,48,570,146,85,5,33.5,7.0,13.7,7.6,32.3,10.8,19.4,6.6,11.3,5.6,19.7,9.0,16.5,9.9,27.2,8.0,11.9,10.0,2.5,3.6,96.7,6.8,1.7,3.0,1.2,2.0,2.4,4.0,47.8,11.3,3.3,0.8,0.8323,0.9412,0.7794,0.9282,0.9051,4.3862,0.96,0.5394,0.2455,0.9648,0.8706,0.8057,3.426,0.925,0.9795,0.9795,0.9795,0.3899,0.6092,0.7779,0.9785,0.8257,3.5812,0.96,12.3729,0.9873,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2154,381,153,2242,645,160,187,41,52,0,11,0,11,36,43,0,11,31.9,13.4,87.4,9.5,6.2,7.7,1.6,2.1,0.0,1.2,0.0,1.2,1.4,1.7,0.0,1.2
42,Pennsylvania,PA,42101,Philadelphia County,42101020400,Census Tract 204; Philadelphia County; Pennsylvania,0.157287530046,3981,873,1440,196,1244,248,2092,708,531,454,617,275,269,177,225,162,578,325,918,237,1125,495,97,92,0,44,3933,875,0,15,0,11,28,47,546,174,20,3,54.2,12.9,33.8,23.2,49.6,19.8,10.2,6.1,5.7,4.7,14.5,6.1,23.1,5.7,28.3,9.3,7.8,7.2,0.0,1.2,98.8,3.7,0.0,1.0,0.0,2.1,2.3,3.8,43.9,12.7,0.5,0.1,0.9624,0.9994,0.9609,0.7046,0.642,4.2693,0.9426,0.2608,0.719,0.9742,0.7374,0.0,2.6914,0.6509,0.9918,0.9918,0.9918,0.0,0.0,0.7682,0.9682,0.5828,2.3192,0.5485,10.2717,0.8676,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1204,314,162,3557,897,227,272,0,11,0,11,0,11,149,141,0,11,25.2,13.8,89.3,8.0,5.7,7.0,0.0,0.7,0.0,0.7,0.0,0.7,3.7,3.5,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101020500,Census Tract 205; Philadelphia County; Pennsylvania,0.551937828326,3143,1381,1773,654,1683,654,1205,471,76,66,472,223,769,404,84,81,840,317,510,466,773,320,47,59,46,84,3037,1384,384,104,0,11,30,48,513,162,43,6,38.4,22.6,5.9,6.7,28.0,7.6,29.9,10.0,2.7,3.2,26.7,14.0,16.2,8.7,24.6,12.8,2.8,3.3,1.6,2.9,96.6,11.7,21.7,9.9,0.0,1.7,1.8,2.8,30.5,15.1,1.4,0.6,0.8798,0.6334,0.6868,0.9833,0.2846,3.4679,0.7999,0.8793,0.2326,0.9416,0.3068,0.724,3.0843,0.8315,0.9783,0.9783,0.9783,0.8794,0.0,0.7138,0.9147,0.7123,3.2202,0.8856,10.7507,0.9067,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3563,503,207,2714,1367,84,87,99,92,0,11,0,11,140,181,0,11,29.9,16.2,86.4,8.9,2.7,3.2,3.1,3.3,0.0,0.9,0.0,0.9,4.5,5.7,0.0,0.9
42,Pennsylvania,PA,42101,Philadelphia County,42101020600,Census Tract 206; Philadelphia County; Pennsylvania,0.500353056718,2009,248,1102,123,984,130,340,121,96,78,379,136,42,29,107,96,270,92,258,59,232,105,14,24,2,43,978,364,570,102,0,11,52,54,196,100,255,6,19.5,6.4,7.5,6.0,38.5,12.9,3.4,2.5,5.4,4.9,13.4,4.0,12.8,2.5,11.8,5.1,1.4,2.4,0.1,2.2,48.7,17.1,51.7,7.2,0.0,2.7,5.3,5.4,19.9,9.4,12.7,1.6,0.599,0.7509,0.8732,0.2084,0.617,3.0485,0.6902,0.2139,0.1028,0.3345,0.1438,0.2989,1.0939,0.0341,0.8342,0.8342,0.8342,0.9753,0.0,0.9365,0.8318,0.9405,3.6841,0.9735,8.6607,0.6893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,3941,150,84,565,174,223,133,108,47,3,4,0,11,75,65,4,8,15.2,8.8,28.1,8.6,11.1,6.5,5.4,2.4,0.1,0.2,0.0,1.5,3.7,3.4,0.2,0.4
42,Pennsylvania,PA,42101,Philadelphia County,42101020701,Census Tract 207.01; Philadelphia County; Pennsylvania,0.241495990144,4309,546,2151,220,2059,264,748,397,307,275,192,142,26,29,3,8,260,136,565,197,354,143,26,43,0,44,1015,746,19,33,18,29,0,15,214,139,28,4,17.4,9.0,10.5,8.9,9.3,6.8,0.7,0.8,0.1,0.2,6.0,3.3,13.1,3.9,8.2,3.2,1.3,2.1,0.0,1.1,23.6,17.1,0.9,1.5,0.8,1.3,0.0,0.7,10.4,6.9,0.6,0.1,0.5217,0.8822,0.03,0.0302,0.0106,1.4747,0.1992,0.0255,0.1122,0.1251,0.1335,0.0,0.3963,0.0056,0.6469,0.6469,0.6469,0.3276,0.5669,0.0,0.6574,0.608,2.1599,0.4659,4.6778,0.0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459,88,87,321,315,138,122,123,79,0,11,0,11,417,224,16,26,4.3,4.2,7.4,7.0,3.2,2.8,2.9,1.9,0.0,0.7,0.0,0.7,9.7,5.0,0.4,0.6
42,Pennsylvania,PA,42101,Philadelphia County,42101020702,Census Tract 207.02; Philadelphia County; Pennsylvania,0.308569243482,2095,242,721,48,684,61,180,138,43,34,145,106,15,20,39,48,204,101,355,145,227,154,46,53,8,45,634,410,141,76,0,11,0,15,130,91,596,15,12.0,9.0,3.9,3.3,21.2,15.4,1.3,1.8,1.9,2.3,9.7,5.2,16.9,5.4,10.8,7.7,6.7,7.7,0.4,2.3,30.3,19.3,19.6,10.5,0.0,4.1,0.0,2.2,19.0,13.2,28.4,3.4,0.3367,0.4066,0.4509,0.0601,0.1803,1.4346,0.1904,0.087,0.2704,0.2761,0.6762,0.4322,1.7419,0.1429,0.7246,0.7246,0.7246,0.8636,0.0,0.0,0.8194,0.9701,2.6531,0.6953,6.5542,0.3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1470,80,69,264,141,151,94,101,76,0,11,0,11,112,74,6,13,11.7,9.8,12.6,6.9,7.2,4.6,4.8,3.7,0.0,1.4,0.0,1.4,5.3,3.6,0.3,0.6
42,Pennsylvania,PA,42101,Philadelphia County,42101020800,Census Tract 208; Philadelphia County; Pennsylvania,0.345710711474,2528,332,1569,214,1453,236,378,137,175,83,482,199,82,76,87,77,662,228,80,80,398,192,31,36,45,76,1468,405,1039,233,0,11,14,26,58,53,399,9,17.6,5.8,11.5,5.1,33.2,12.6,4.5,4.3,3.4,3.0,26.2,7.8,3.2,3.1,15.7,6.9,2.1,2.5,1.8,3.0,58.1,14.1,66.2,11.8,0.0,1.9,1.0,1.8,4.0,3.8,15.8,2.1,0.5282,0.9092,0.7965,0.3063,0.3774,2.9176,0.6461,0.8658,0.0164,0.6115,0.2224,0.7501,2.4662,0.5165,0.8673,0.8673,0.8673,0.9847,0.0,0.5618,0.3262,0.9502,2.8229,0.7615,9.074,0.7467,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1791,115,101,780,248,214,149,240,110,0,11,0,11,160,112,74,113,7.9,7.0,30.9,8.2,8.5,5.7,9.5,4.4,0.0,1.2,0.0,1.2,6.3,4.3,2.9,4.4
42,Pennsylvania,PA,42101,Philadelphia County,42101020900,Census Tract 209; Philadelphia County; Pennsylvania,0.201455282234,3366,391,1559,134,1497,147,449,165,122,94,280,137,44,51,249,213,272,87,356,88,341,168,17,19,0,44,936,565,240,136,0,11,11,21,159,134,13,26,13.4,4.7,4.8,3.2,18.7,9.0,1.6,1.9,7.4,6.0,8.1,2.7,10.6,2.5,10.2,5.1,1.2,1.3,0.0,1.4,27.8,16.5,15.4,8.6,0.0,1.9,0.7,1.4,10.6,8.3,0.4,0.8,0.3816,0.5206,0.3406,0.0788,0.7703,2.0919,0.3786,0.0586,0.0671,0.2388,0.1226,0.0,0.4871,0.0071,0.7006,0.7006,0.7006,0.8098,0.0,0.4888,0.6641,0.5403,2.503,0.6291,5.7826,0.2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577,116,117,426,325,291,160,149,109,0,11,0,11,10,15,60,97,7.7,7.3,12.7,9.5,8.6,4.6,4.4,3.3,0.0,0.9,0.0,0.9,0.3,0.5,1.8,2.9
42,Pennsylvania,PA,42101,Philadelphia County,42101021000,Census Tract 210; Philadelphia County; Pennsylvania,0.331359686236,5214,720,2756,229,2602,254,807,327,92,91,645,218,294,193,88,65,621,211,433,240,630,246,0,22,16,67,968,1021,293,86,0,16,0,22,189,101,15,14,15.6,6.0,2.5,2.4,24.8,8.0,7.0,4.1,1.7,1.2,11.9,3.7,8.3,4.2,12.1,4.0,0.0,0.8,0.3,1.3,18.6,19.4,10.7,3.0,0.0,1.1,0.0,0.8,7.3,3.9,0.3,0.3,0.4586,0.21,0.585,0.5062,0.1504,1.9102,0.3254,0.1518,0.046,0.3539,0.0,0.3815,0.9332,0.0244,0.5664,0.5664,0.5664,0.7266,0.0,0.0,0.5424,0.4905,1.7595,0.2871,5.1693,0.1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3468,217,116,333,209,352,278,173,142,0,16,0,16,109,84,1,3,8.3,4.5,6.4,3.9,6.8,5.2,3.3,2.6,0.0,0.6,0.0,0.6,2.1,1.6,0.0,0.1
42,Pennsylvania,PA,42101,Philadelphia County,42101021100,Census Tract 211; Philadelphia County; Pennsylvania,0.213905913428,2581,332,1324,270,1299,272,204,101,23,25,298,275,27,21,13,20,307,164,399,103,125,70,38,58,8,44,758,422,111,67,35,51,19,23,118,79,21,4,7.9,3.8,1.3,1.5,22.9,20.6,1.4,1.1,0.5,0.8,11.9,6.3,15.5,3.8,4.9,2.8,2.9,4.4,0.3,1.8,29.4,15.9,8.4,4.8,2.6,3.8,1.4,1.7,9.1,6.2,0.8,0.1,0.1839,0.0758,0.5188,0.0683,0.0291,0.8759,0.0671,0.1518,0.2019,0.0209,0.3209,0.3815,1.077,0.0326,0.7158,0.7158,0.7158,0.6716,0.686,0.6462,0.6165,0.6478,3.2681,0.8968,5.9368,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420,19,23,215,136,282,268,121,73,0,11,0,11,140,85,0,11,1.5,1.7,8.3,5.2,10.9,9.4,4.7,2.7,0.0,1.2,0.0,1.2,5.4,3.4,0.0,1.2
42,Pennsylvania,PA,42101,Philadelphia County,42101021200,Census Tract 212; Philadelphia County; Pennsylvania,0.19911473191,2967,549,1289,225,1263,230,326,194,94,78,251,110,141,81,208,158,308,179,440,210,390,140,104,84,33,58,561,774,239,158,0,11,0,15,116,78,20,3,11.1,6.3,4.7,3.8,19.9,7.9,6.1,3.5,7.0,5.5,10.4,6.1,14.8,6.0,13.1,3.9,8.2,6.5,1.2,2.0,18.9,25.9,18.5,11.8,0.0,2.3,0.0,1.2,9.2,6.0,0.7,0.2,0.3005,0.5088,0.3974,0.4332,0.748,2.3879,0.4737,0.1087,0.1711,0.4241,0.7591,0.6581,2.1211,0.3018,0.5722,0.5722,0.5722,0.8492,0.0,0.0,0.6212,0.6314,2.1018,0.4394,7.183,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440,38,26,274,195,212,194,31,30,0,11,0,11,44,36,0,11,3.0,2.2,9.2,6.5,7.1,6.6,1.0,1.1,0.0,1.0,0.0,1.0,1.5,1.2,0.0,1.0
42,Pennsylvania,PA,42101,Philadelphia County,42101021300,Census Tract 213; Philadelphia County; Pennsylvania,0.208059556944,3243,401,1734,165,1617,182,454,162,158,136,384,155,130,87,112,69,491,148,212,122,472,199,10,20,0,44,612,565,90,65,0,11,0,15,333,156,7,2,14.0,4.7,6.2,5.1,23.7,9.2,4.6,3.1,3.5,2.1,15.1,4.5,6.5,3.4,14.6,5.9,0.6,1.2,0.0,1.4,18.9,17.3,5.1,3.7,0.0,1.7,0.0,0.9,20.6,9.0,0.2,0.1,0.4001,0.661,0.5485,0.3151,0.3924,2.3171,0.4501,0.2901,0.0314,0.5363,0.0709,0.0,0.9287,0.0232,0.5722,0.5722,0.5722,0.5666,0.0,0.0,0.8415,0.402,1.8101,0.3074,5.6281,0.1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741,197,102,318,218,119,113,72,54,0,11,0,11,78,81,25,28,12.2,6.4,9.8,6.5,3.7,3.5,2.2,1.6,0.0,0.9,0.0,0.9,2.4,2.5,0.8,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101021400,Census Tract 214; Philadelphia County; Pennsylvania,0.234244994584,3520,502,2234,246,1944,285,404,184,137,116,571,214,95,82,57,52,231,38,275,100,487,246,4,14,0,44,534,684,343,201,0,11,36,33,244,131,11,2,11.7,5.1,4.8,4.0,29.4,10.1,3.2,2.9,1.6,1.4,6.6,1.3,7.8,2.6,13.8,6.6,0.2,0.7,0.0,1.3,15.2,19.3,15.3,8.8,0.0,1.3,1.8,1.7,12.6,6.5,0.3,0.0,0.3249,0.5206,0.7194,0.1917,0.1374,1.894,0.3204,0.0334,0.0419,0.4743,0.0538,0.0,0.6034,0.0106,0.496,0.496,0.496,0.808,0.0,0.7138,0.7129,0.4905,2.7252,0.7235,5.7186,0.1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2527,94,78,239,193,141,112,20,24,0,11,0,11,134,138,0,11,4.8,4.0,6.8,5.2,4.0,3.2,0.6,0.7,0.0,0.8,0.0,0.8,3.8,3.9,0.0,0.8
42,Pennsylvania,PA,42101,Philadelphia County,42101021500,Census Tract 215; Philadelphia County; Pennsylvania,0.387695056852,3995,646,2088,314,2059,316,375,187,101,69,264,119,257,284,255,254,315,51,373,136,236,110,0,15,84,99,1191,850,191,79,186,282,44,45,108,80,6,5,9.4,4.4,3.2,2.1,12.8,5.4,7.7,7.5,6.4,5.6,7.9,1.9,9.3,3.3,5.9,3.0,0.0,0.7,2.2,2.6,29.8,20.7,9.1,3.5,8.9,12.5,2.1,2.2,5.2,4.0,0.2,0.1,0.2403,0.3079,0.0932,0.5569,0.7037,1.902,0.3227,0.0533,0.0519,0.0446,0.0,0.7826,0.9324,0.0241,0.7199,0.7199,0.7199,0.688,0.8462,0.7482,0.4118,0.402,3.0962,0.8506,6.6505,0.3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2627,94,74,627,418,240,163,150,108,0,11,0,11,174,106,0,11,4.6,3.7,15.7,9.4,6.0,4.2,3.8,2.9,0.0,0.7,0.0,0.7,4.4,2.7,0.0,0.7
42,Pennsylvania,PA,42101,Philadelphia County,42101021600,Census Tract 216; Philadelphia County; Pennsylvania,0.768902441798,2256,261,1277,157,1200,170,264,107,26,23,314,165,86,49,133,140,290,151,271,46,398,181,35,35,18,45,743,328,434,116,0,11,21,25,147,146,2,2,11.8,4.6,1.7,1.6,26.2,13.2,4.7,2.7,6.0,5.8,12.9,6.1,12.0,1.8,17.9,6.9,2.9,2.9,0.9,2.1,32.9,14.0,34.0,8.1,0.0,2.3,1.7,2.1,12.3,10.9,0.1,0.1,0.3276,0.1113,0.6306,0.3215,0.6702,2.0612,0.3689,0.1919,0.0853,0.7392,0.3209,0.6062,1.9435,0.2118,0.7413,0.7413,0.7413,0.9418,0.0,0.6956,0.7085,0.3021,2.648,0.6918,7.394,0.4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1408,67,45,114,81,223,131,97,58,0,11,0,11,204,159,105,118,5.6,3.6,5.1,3.5,9.9,5.9,4.3,2.6,0.0,1.3,0.0,1.3,9.0,6.4,4.7,5.0
42,Pennsylvania,PA,42101,Philadelphia County,42101021700,Census Tract 217; Philadelphia County; Pennsylvania,0.60215695716,5781,721,2755,243,2607,290,689,318,169,128,397,176,217,201,110,143,1355,328,1168,292,919,296,108,111,9,64,1139,925,403,162,0,16,0,22,117,82,21,15,11.9,5.3,5.5,3.7,15.2,6.5,5.0,4.5,1.9,2.5,23.4,5.0,20.2,3.5,15.9,4.5,4.1,4.2,0.2,1.2,19.7,15.8,14.6,5.7,0.0,1.1,0.0,0.8,4.5,3.0,0.4,0.3,0.3308,0.5934,0.1818,0.3444,0.1803,1.6307,0.2383,0.7609,0.5081,0.6276,0.46,0.3364,2.693,0.6518,0.5831,0.5831,0.5831,0.7971,0.0,0.0,0.365,0.5403,1.7024,0.2665,6.6092,0.3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722,301,166,463,442,287,209,23,38,0,16,0,16,336,229,30,50,11.5,6.1,8.0,7.1,5.0,3.6,0.4,0.7,0.0,0.5,0.0,0.5,5.8,4.0,0.5,0.9
42,Pennsylvania,PA,42101,Philadelphia County,42101021800,Census Tract 218; Philadelphia County; Pennsylvania,0.388421700816,4997,698,2701,365,2542,376,1074,535,230,178,947,283,274,213,122,99,730,229,751,226,836,314,143,105,22,59,2047,905,1519,389,0,11,74,83,217,166,9,3,21.5,10.3,7.6,5.3,37.3,9.7,7.5,5.6,2.4,2.0,14.6,4.9,15.0,4.2,16.7,6.0,5.7,4.0,0.5,1.3,41.0,17.2,56.2,12.2,0.0,1.1,2.9,3.2,8.5,6.7,0.2,0.1,0.6522,0.7573,0.8591,0.5407,0.2408,3.0501,0.6905,0.2672,0.179,0.6728,0.6085,0.4779,2.2054,0.3471,0.8002,0.8002,0.8002,0.9794,0.0,0.8312,0.5965,0.402,2.8091,0.7541,8.8648,0.7187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1827,149,128,1284,483,487,266,96,101,0,11,0,11,180,152,0,11,5.9,5.1,25.7,8.4,9.7,5.0,1.9,2.1,0.0,0.6,0.0,0.6,3.6,3.0,0.0,0.6
